IMDb_ID,Year,Title,Genres,Production Companies,Director,Cast,Budget,Revenue,Rating
tt0074995,1976,Ode to Billy Joe,"['Drama', 'Romance']",['Warner Bros. Pictures'],Max Baer Jr.,"['Robby Benson', ""Glynnis O'Connor"", 'Joan Hotchkis', 'Terrance Goodman', 'Sandy McPeak', 'James Best', 'Becky Bowen', 'Simpson Hemphill', 'Rebecca Jernigan']",1100000,27000000,6.1
tt0076054,1976,Freaky Friday,"['Fantasy', 'Comedy', 'Family']",['Walt Disney Productions'],Gary Nelson,"['Jodie Foster', 'Barbara Harris', 'John Astin', 'Patsy Kelly', 'Dick Van Patten', 'Vicki Schreck', 'Sorrell Booke', 'Alan Oppenheimer', 'Ruth Buzzi', 'Kaye Ballard', 'Marc McClure', 'Marie Windsor', 'Sparky Marcus', 'Ceil Cabot', 'Brooke Mills', 'Karen Smith', 'Marvin Kaplan', 'Al Molinaro', 'Iris Adrian', 'Barbara Walden', 'Shelly Juttner', 'Charlene Tilton', 'Lori Rutherford', 'Jack Sheldon', 'Laurie Main', 'Don Carter', 'Fuddle Bagley', 'Fritz Feld', 'Dermott Downs', 'James Van Patten', 'Robert Karvelas']",0,25942000,6.1
tt0074285,1976,Carrie,"['Horror', 'Thriller']",['United Artists'],Brian De Palma,"['Sissy Spacek', 'Piper Laurie', 'Amy Irving', 'William Katt', 'John Travolta', 'Nancy Allen', 'Betty Buckley', 'P.J. Soles', 'Priscilla Pointer', 'Sydney Lassick', 'Stefan Gierasch', 'Michael Talbott', 'Doug Cox', 'Harry Gold', 'Noelle North', 'Cindy Daly', 'Deirdre Berthrong', 'Anson Downes', 'Rory Stevens', 'Edie McClurg', 'Cameron De Palma', 'Sharon Benson', 'Terry Bolo', 'Jean Glaudé', 'Katie Irving', 'Cynthia Schuler Larsen', 'Dan Protheroe', 'James Saad', 'Janie Squire', 'Mike Towers', 'Glen Vance']",1800000,25878153,7.284
tt0074812,1976,Logan's Run,"['Action', 'Science Fiction']",['Metro-Goldwyn-Mayer'],Michael Anderson,"['Michael York', 'Richard Jordan', 'Jenny Agutter', 'Roscoe Lee Browne', 'Farrah Fawcett', 'Michael Anderson Jr.', 'Peter Ustinov', 'Randolph Roberts', 'Lara Lindsay', 'Gary Morgan', 'Michelle Stacy', 'Laura Hippe', 'David Westberg', 'Camilla Carr', 'Greg Lewis', 'Ashley Cox', 'Bill Couch', 'Glenn R. Wilder', 'Joe L. Blevins', 'Roger Borden', 'Greg Bransom', 'Paula Crist', 'Virginia Ann Ford', 'Chuck Gaylord', 'Mitch Gaylord', 'Johnny Haymer', 'Jessie Kirby', 'Greg Michaels', 'Bob Neill', 'Renie Radich', 'Candice Rialson', 'Cheryl Smith', 'Ron D. Thornton']",9000000,25000000,6.6
tt0075268,1976,Stay Hungry,"['Comedy', 'Drama']","['United Artists', 'Outov Productions']",Bob Rafelson,"['Jeff Bridges', 'Sally Field', 'Arnold Schwarzenegger', 'R. G. Armstrong', 'Robert Englund', 'Helena Kallianiotes', 'Roger E. Mosley', 'Woodrow Parfrey', 'Scatman Crothers', 'Kathleen Miller', 'Fannie Flagg', 'Joanna Cassidy', 'Richard Gilliland', 'Mayf Nutter', 'Ed Begley Jr.', 'John David Carson', 'Joe Spinell', 'Dennis Fimple', 'Clifford A. Pellow', 'Garry Goodrow', 'Bart Carpinelli', 'Bob Westmoreland', 'Brandy Wilde', 'Laura Hippe', 'John Gilgreen', 'Murray Johnson', 'Dennis Burkley', 'Autry Pinson', 'Martin Hames', 'Byron Berline', 'Susan Bridges', 'Samson Burke', 'Roger Callard', 'Paul Chramer', 'Franco Columbu', 'Ed Corney', 'Denny Gable', 'Sam Ingraffia', 'Bob Rafelson', 'Robbie Robinson', 'Ken Waller', 'Jolene Wolff']",5000000,24854765,5.863
tt0076759,1977,Star Wars,"['Adventure', 'Action', 'Science Fiction']","['Lucasfilm Ltd.', '20th Century Fox']",George Lucas,"['Mark Hamill', 'Harrison Ford', 'Carrie Fisher', 'Peter Cushing', 'Alec Guinness', 'Anthony Daniels', 'Kenny Baker', 'Peter Mayhew', 'David Prowse', 'James Earl Jones', 'Phil Brown', 'Shelagh Fraser', 'Jack Purvis', 'Alex McCrindle', 'Eddie Byrne', 'Drewe Henley', 'Denis Lawson', 'Garrick Hagon', 'Jack Klaff', 'William Hootkins', 'Angus MacInnes', 'Jeremy Sinden', 'Graham Ashley', 'Don Henderson', 'Richard LeParmentier', 'Leslie Schofield', 'Michael Leader', 'David Ankrum', 'Scott Beach', 'Lightning Bear', 'Jon Berg', 'Doug Beswick', 'Paul Blake', 'Janice Burchette', 'Ted Burnett', 'John Chapman', 'Gilda Cohen', 'Tim Condren', 'Barry Copping', 'Alfie Curtis', 'Robert Davies', 'Maria De Aragon', 'Robert A. Denham', 'Frazer Diamond', 'Peter Diamond', 'Warwick Diamond', 'Sadie Eden', 'Kim Falkinburg', 'Harry Fielder', 'Ted Gagliano', 'Salo Gardner', 'Steve Gawley', 'Barry Gnome', 'Rusty Goffe', 'Isaac Grand', 'Reg Harding', 'Alan Harris', 'Frank Henson', 'Christine Hewett', 'Arthur Howell', 'Tommy Ilsley', 'Joe Johnston', 'Annette Jones', 'Linda Jones', 'Joe Kaye', 'Colin Michael Kitchens', 'Melissa Kurtz', 'Tiffany Hillkurtz', 'Al Lampert', 'Anthony Lang', 'Laine Liska', 'Derek Lyons', 'Mahjoub', 'Alf Mangan', 'Grant McCune', 'Geoffrey Moon', 'Mandy Morton', 'Lorne Peterson', 'Marcus Powell', 'Shane Rimmer', 'Pam Rose', 'George Roubicek', 'Erica Simmons', 'Angela Staines', 'George Stock', 'Roy Straite', 'Peter Sturgeon', 'Peter Sumner', 'John Sylla', 'Tom Sylla', 'Malcolm Tierney', 'Phil Tippett', 'Burnell Tucker', 'Morgan Upton', 'Jerry Walter', 'Hal Wamsley', 'Diana Sadley Way', 'Bill Weston', 'Fred Wood', 'Colin Higgins', 'Ron Tarr', 'Anthony Forrest', 'Frances Alfred Basil Tomlin', 'Ronny Cush']",11000000,775398007,8.203
tt0075860,1977,Close Encounters of the Third Kind,"['Science Fiction', 'Drama']","['Julia Phillips and Michael Phillips Productions', 'Columbia Pictures', 'EMI Films']",Steven Spielberg,"['Richard Dreyfuss', 'François Truffaut', 'Teri Garr', 'Melinda Dillon', 'Bob Balaban', 'J. Patrick McNamara', 'Warren J. Kemmerling', 'Roberts Blossom', 'Phil Dodds', 'Cary Guffey', 'Shawn Bishop', 'Adrienne Campbell', 'Justin Dreyfuss', 'Lance Henriksen', 'Merrill Connally', 'Amy Douglass', 'Gene Dynarski', 'Carl Weathers', 'Norman Bartold', ""F.J. O'Neil"", 'Hal Barwood', 'Matthew Robbins', 'Gene Rader', 'Daniel Nunez', 'Chuy Franco', 'Luis Contreras', 'Galen Thompson', 'John Dennis Johnston', 'Robert Broyles', 'Monty Jordan', 'Basil Hoffman', 'Stephen Powers', 'George DiCenzo', 'Alexander Lockwood', 'Josef Sommer', 'Bill Thurman', 'James Keane', 'J. Allen Hynek', 'Howard K. Smith', 'Philip Dodds', 'Mary Gafrey', 'Michael J. Dyer', 'Roger Ernest', 'Randy Hermann', 'David Anderson', 'Richard L. Hawkins', 'Craig Shreeve', 'Roy E. Richards', 'Eumenio Blanco', 'Dennis McMullen', 'Cy Young', 'Tom Howard', 'Richard Stuart', 'Bob Westmoreland', 'Matt Emery', 'John Ewing', 'Kirk Raymond', 'Keith Atkinson']",20000000,306889114,7.4
tt0076666,1977,Saturday Night Fever,"['Music', 'Drama']","['Robert Stigwood Organization', 'Paramount']",John Badham,"['John Travolta', 'Karen Lynn Gorney', 'Barry Miller', 'Joseph Cali', 'Julie Bovasso', 'Sam Coppola', 'Denny Dillon', 'Robert Costanzo', 'Fran Drescher', 'Donna Pescow', 'Val Bisoglio', 'Paul Pape', 'Bruce Ornstein', 'Martin Shakar', 'Nina Hansen', 'Lisa Peluso', 'Bert Michaels', 'Robert Weil', 'Shelly Batt', 'Donald Gantry', 'Murray Moston', 'William Andrews', 'Ann Travolta', 'Helen Travolta', 'Ellen March', 'Monti Rock III', 'John Badham', 'Adrienne King']",3500000,237113184,6.716
tt0076752,1977,The Spy Who Loved Me,"['Adventure', 'Action', 'Thriller']","['Eon Productions', 'Danjaq']",Lewis Gilbert,"['Roger Moore', 'Barbara Bach', 'Curd Jürgens', 'Richard Kiel', 'Caroline Munro', 'Walter Gotell', 'Geoffrey Keen', 'Bernard Lee', 'George Baker', 'Michael Billington', 'Olga Bisera', 'Desmond Llewelyn', 'Edward de Souza', 'Vernon Dobtcheff', 'Valerie Leon', 'Lois Maxwell', 'Sydney Tafler', 'Nadim Sawalha', 'Sue Vanner', 'Eva Rueber-Staier', 'Robert Brown', 'Marilyn Galsworthy', 'Milton Reid', 'Cyril Shaps', 'Milo Sperber', 'Albert Moses', 'Rafiq Anwar', 'Felicity York', 'Dawn Rodrigues', 'Anika Pavel', 'Jill Goodall', 'Shane Rimmer', 'Bob Sherman', 'Doyle Richmond', 'Peter Whitman', 'Ray Hassett', 'Vincent Marzello', 'Nicholas Campbell', 'Ray Evans', 'Anthony Forrest', 'Garrick Hagon', 'Ray Jewers', 'George Mallaby', 'Christopher Muncke', 'Anthony Pullen Shaw', 'Don Staton', 'Stephen Temperley', 'Bryan Marshall', 'Michael Howarth', 'Kim Fortune', 'Barry Andrews', 'Kevin McNally', 'Jeremy Bulloch', 'Sean Bury', 'John Sarbutt', 'David Auker', 'Dennis Blanch', 'Keith Buckley', 'Nick Ellsworth', 'Keith Morris', 'John Salthouse', 'George Roubicek', 'Lenny Rabin', 'Irvin Allen', 'Yashaw Adem', 'John Truscott', 'Robert Sheedy', 'Eric Stine', 'Murray Salem']",13000000,185438673,6.8
tt0076729,1977,Smokey and the Bandit,"['Action', 'Adventure', 'Comedy']",['Universal Pictures'],Hal Needham,"['Burt Reynolds', 'Sally Field', 'Jerry Reed', 'Jackie Gleason', 'Mike Henry', 'Paul Williams', 'Pat McCormick', 'Linda McClure', 'Susan McIver', 'Laura Lizer Sommers', 'Michael Mann', 'Lamar Jackson', 'Ronnie Gay', 'Quinnon Sheffield', 'Ingeborg Kjeldsen', 'Ben Jones', 'John Schneider', 'Bill Saito', 'Victoria Lynn Johnson']",4300000,126737428,6.9
tt0076095,1977,The Goodbye Girl,"['Comedy', 'Drama', 'Romance']","['Metro-Goldwyn-Mayer', 'Rastar Productions']",Herbert Ross,"['Richard Dreyfuss', 'Marsha Mason', 'Quinn Cummings', 'Paul Benedict', 'Barbara Rhoades', 'Theresa Merritt', 'Michael Shawn', 'Patricia Pearcy', 'Gene Castle', 'Daniel Levans', 'Marilyn Sokol', 'Anita Dangler', 'Victoria Boothby', 'Robert Costanzo', 'Pancho González', 'Jose Machado', 'Hubert Kelly', 'Dana Laurita', 'David S. Cass Sr.', 'Clarence Felder', 'Loyita Chapel', 'Caprice Clark', 'Esther Sutherland', 'Kensuke Haga', 'Ryohei Kanokogi', 'Ruby Holbrook', 'Kristina Hurrell', 'David Matthau', 'Milt Oberman', 'Eddie Villery', 'Joseph Carberry', 'Eric Uhler', 'Raymond J. Barry', 'Powers Boothe', 'Tom Everett', 'Janice Fuller', 'Munson Hicks', 'Robert Kerman', 'Jeanne Lange', 'Robert Lesser', 'Fred McCarren', 'Nicholas Mele', 'Maureen Moore', 'Joe Regalbuto', 'Peter Vogt', 'Wendy Cutler', 'Susan Elliot', 'Andy Goldberg', 'Paul Wilson', 'Nicol Williamson']",0,102000000,7.0
tt0075925,1977,The Deep,"['Mystery', 'Thriller', 'Adventure']","['EMI Films', 'Casablanca Filmworks', 'Columbia Pictures']",Peter Yates,"['Robert Shaw', 'Jacqueline Bisset', 'Nick Nolte', 'Louis Gossett Jr.', 'Eli Wallach', 'Robert Tessier', 'Dick Anthony Williams', 'Bob Minor', 'Earl Maynard', 'Teddy Tucker']",9000000,100000000,6.1
tt0076618,1977,The Rescuers,"['Fantasy', 'Family', 'Animation', 'Adventure']",['Walt Disney Productions'],John Lounsbery,"['Bob Newhart', 'Eva Gabor', 'Geraldine Page', 'Joe Flynn', 'Jeanette Nolan', 'Pat Buttram', 'Jim Jordan', 'John McIntire', 'Michelle Stacy', 'Bernard Fox', 'Larry Clemmons', 'James MacDonald', 'George Lindsey', 'Bill McMillian', 'Dub Taylor', 'John Fiedler', 'Robie Lester', 'Mel Blanc', 'Peter Renaday']",1200000,71215869,6.754
tt0075784,1977,A Bridge Too Far,"['Drama', 'History', 'War']","['United Artists', 'Joseph E. Levine Productions']",Richard Attenborough,"['Dirk Bogarde', 'James Caan', 'Michael Caine', 'Sean Connery', 'Edward Fox', 'Elliott Gould', 'Anthony Hopkins', 'Gene Hackman', 'Hardy Krüger', 'Laurence Olivier', ""Ryan O'Neal"", 'Robert Redford', 'Maximilian Schell', 'Liv Ullmann', 'Siem Vroom', 'Marlies van Alcmaer', ""Erik van 't Wout"", 'Wolfgang Preiss', 'Hans von Borsody', 'Josephine Peeper', 'Paul Maxwell', 'Walter Kohut', 'Peter Faber', 'Hartmut Becker', 'Frank Grimes', 'Jeremy Kemp', 'Donald Pickering', 'Donald Douglas', 'Peter Settelen', 'Stephen Moore', 'Michael Byrne', 'Paul Copley', 'Nicholas Campbell', 'Gerald Sim', 'Harry Ditson', 'Erik Chitty', 'Brian Hawksley', 'Colin Farrell', 'Christopher Good', 'Norman Gregory', 'Alun Armstrong', 'Anthony Milner', 'Barry McCarthy', 'Lex van Delden', 'Michael Wolf', 'Sean Mathias', 'Tim Beekman', 'Edward Seckerson', 'Tom van Beek', 'Bertus Botterman', 'Henny Alma', 'Ray Jewers', 'Geoffrey Hinsliff', 'Keith Drinkel', 'Mary Smithuysen', 'Hans Croiset', 'Fred Williams', 'John Peel', 'John Judd', 'Ben Cross', 'Hilary Minster', 'David English', 'Ben Howard', 'Michael Graham Cox', 'Johan te Slaa', 'Georgette Reyevski', 'Pieter Groenier', 'Adrienne Kleiweg', 'Denholm Elliott', 'Peter Gordon', 'Arthur Hill', 'Garrick Hagon', 'Brian Gwaspari', 'Stephen Rayment', 'Timothy Morand', 'James Wardroper', 'Neil Kennedy', 'John Salthouse', 'Jonathan Hackett', 'Stanley Lebor', 'Jack Galloway', 'Milton Cadman', 'David Auker', 'Richard Kane', 'Toby Salaman', 'Michael Bangerter', 'Philip Raymond', 'Myles Reithermann', 'Anthony Pullen Shaw', 'John Morton', 'John Ratzenberger', 'Patrick Ryecart', 'Dick Rienstra', 'Ian Liston', 'Paul Rattee', 'Mark Sheridan', 'George Innes', 'John Stride', 'Niall Padden', 'Michael Graves', 'Simon Chandler', 'Edward Kalinski', 'Shaun Curry', 'Sebastian Abineri', 'Chris Williams', 'Andrew Branch', 'Anthony Garner ', 'Feliks Arons', 'Stephen Churchett', 'Richard Attenborough', 'Marcel van Roosmalen']",22000000,50750000,7.226
tt0076489,1977,"Oh, God!","['Fantasy', 'Comedy']",['Warner Bros. Pictures'],Carl Reiner,"['John Denver', 'George Burns', 'Teri Garr', 'Donald Pleasence', 'Ralph Bellamy', 'William Daniels', 'Barnard Hughes', 'Paul Sorvino', 'Barry Sullivan', 'Dinah Shore', 'Jeff Corey', 'George Furth', 'David Ogden Stiers', 'Titos Vandis', 'Moosie Drier', 'Rachel Longaker', 'Jerry Dunphy', 'Mario Machado', 'Connie Sawyer', 'Jane Lambert', 'Kres Mersky', 'Byron Paul', 'Hector Morales', 'Wonderful Smith', 'Murphy Dunne', 'Boyd Bodwell', 'Zane Buzby', 'Dennis Kort', 'Bob McClurg', 'Celeste Cartier', 'Carl Reiner', 'John Ashton', 'Bob Harks', 'Clyde Kusatsu', 'Stuart Nisbet', 'Peggy Pope', 'Arthur Tovey']",0,41687243,6.4
tt0075686,1977,Annie Hall,"['Comedy', 'Drama', 'Romance']","['United Artists', 'Rollins-Joffe Productions']",Woody Allen,"['Woody Allen', 'Diane Keaton', 'Tony Roberts', 'Carol Kane', 'Paul Simon', 'Shelley Duvall', 'Janet Margolin', 'Colleen Dewhurst', 'Christopher Walken', 'Donald Symington', 'Helen Ludlam', 'Mordecai Lawner', 'Joan Neuman', 'Jonathan Munk', 'Ruth Volner', 'Martin Rosenblatt', 'Hy Anzell', 'Rashel Novikoff', 'Russell Horton', 'Marshall McLuhan', 'Christine Jones', 'Mary Boylan', 'Wendy Girard', 'John Doumanian', 'Bob Maroff', 'Rick Petrucelli', 'Lee Callahan', 'Chris Gampel', 'Dick Cavett', 'Mark Lenard', 'Dan Ruskin', 'John Glover', 'Bernie Styles', 'Johnny Haymer', 'Ved Bandhu', 'John Dennis Johnston', 'Laurie Bird', 'Jim McKrell', 'Jeff Goldblum', 'William Callaway', 'Roger Newman', 'Alan Landers', 'Jean Sarah Frost', ""Vince O'Brien"", 'Humphrey Davis', 'Veronica Radburn', 'Robin Mary Paris', 'Charles Levin', 'Wayne Carson', 'Michael Karm', 'Petronia Johnson', 'Shaun Casey', 'Riccardo Bertoni', 'Michael Aronin', 'Lou Picetti', 'Loretta Tupper', 'James Burge', 'Shelley Hack', 'Albert M. Ottenheimer', 'Paula Trueman', ""Beverly D'Angelo"", 'Tracey Walter', 'David Wier', 'Keith Dentice', 'Susan Mellinger', 'Hamit Perezic', 'James Balter', 'Eric Bear', 'Amy Levitan', 'Gary Allen', 'Frank Vohs', 'Sybil Bowan', 'Margaretta Warwick', 'Lucy Lee Flippin', 'Gary Mule Deer', 'Sigourney Weaver', 'Walter Bernstein', 'Truman Capote', 'Gregory Doucette', 'Harrison Ressler', 'Billie Perkins', 'Kathryn Janssen', 'Juliet Graham']",4000000,38251425,7.8
tt0076141,1977,High Anxiety,['Comedy'],['Crossbow Productions'],Mel Brooks,"['Mel Brooks', 'Madeline Kahn', 'Cloris Leachman', 'Harvey Korman', 'Ron Carey', 'Howard Morris', 'Dick Van Patten', 'Jack Riley', 'Charlie Callas', 'Ron Clark', 'Rudy De Luca', 'Barry Levinson', 'Lee Delano', 'Albert Whitlock', 'Billy Sands', 'Richard Stahl', 'Robin Menken', 'Darrell Zwerling', 'Murphy Dunne', 'Al Hopson', 'Robert Ridgely', 'Pearl Shear', 'Arnold Soboloff', 'Eddie Ryder', 'Sandy Helberg', 'Fred Franklyn', 'Deborah Dawes', 'Bernie Kuby', 'Ira Miller', 'Jimmy Martinez', 'Beatrice Colen', 'Robert Manuel', 'Hunter von Leer', 'John Dennis', 'Frank Campanella', 'Henry Kaiser', 'Bullets Durgom', 'Joe Bellan', 'Mitchell Bock', 'Jay Burton', 'Bryan Englund', 'Anne Macey', 'Alan U. Schwartz', 'David Armstrong', 'Nick Borgani', 'Charles Cirillo', 'Robert Cole', 'Paul DeCeglie', 'Fred Fisher', 'Michael Frost', 'Laura Gile', 'Allan Graf', 'Bart Greene', 'Robert Lussier', 'Norman Palmer', 'Arnold Roberts', 'George Simmons', 'Norman Stevans', 'Nico Stevens', 'Robert Strong', 'Don Terwilliger', 'Victor Toyota', 'Judith Woodbury']",4015000,31063038,6.4
tt0076009,1977,Exorcist II: The Heretic,"['Drama', 'Horror', 'Thriller']",['Warner Bros. Pictures'],Rospo Pallenberg,"['Richard Burton', 'Linda Blair', 'Louise Fletcher', 'Max von Sydow', 'Kitty Winn', 'Paul Henreid', 'James Earl Jones', 'Ned Beatty', 'Belinda Beatty', 'Rose Portillo', 'Barbara Cason', 'Tiffany Kinney', 'Joey Green', 'Fiseha Dimetros', 'Ken Renard', 'Hank Garrett', 'Lorry Goldman', 'Bill Grant', 'Shane Butterworth', 'Joely Adams', 'Robert Lussier', 'Charles Parks', 'Richard Paul', 'George Skaff', 'Marianne Muellerleile', 'Dana Plato', 'Kelley Karel', 'Karen Knapp']",14000000,30749142,4.525
tt0075648,1977,Airport '77,"['Action', 'Adventure', 'Drama', 'Thriller']","['Universal Pictures', 'Jennings Lang Productions']",Jerry Jameson,"['Jack Lemmon', 'Lee Grant', 'Brenda Vaccaro', 'Joseph Cotten', 'Olivia de Havilland', 'Darren McGavin', 'Christopher Lee', 'Robert Foxworth', 'Robert Hooks', 'George Kennedy', 'James Stewart', 'Monte Markham', 'Kathleen Quinlan', 'Gil Gerard', 'James Booth', 'Monica Lewis', 'Maidie Norman', 'Pamela Bellwood', 'Arlene Golonka', 'Tom Sullivan', 'M. Emmet Walsh', 'Michael Richardson', 'Michael Pataki', 'George Furth', 'Richard Venture', 'Ross Bickell', 'Peter Fox', 'Beverly Gill', 'Charles Macaulay', 'Tom Rosqui', 'Arthur Adams', 'Anthony Battaglia', 'Elizabeth Cheshire', 'Charlotte Lord', 'Paul Tuerpe', 'Dar Robinson', 'Ted Chapman', 'M. James Arnett', 'Ron Burke', 'Chuck Hayward', 'Johana De Winter', 'George S. Whiteman', 'Jean Coulter', 'Chris Lemmon', 'John Clavin', 'John Kerry', 'Jimmie Ray Weeks', 'William Whitaker', 'Janet Brady', 'Nancy Burnett', 'Bill Jelliffe', 'Rickie Sorensen', 'Peter Greene', 'Asa Teeter']",6000000,30000000,5.6
tt0076137,1977,Herbie Goes to Monte Carlo,"['Romance', 'Comedy', 'Family', 'Action', 'Adventure']",['Walt Disney Productions'],Vincent McEveety,"['Dean Jones', 'Don Knotts', 'Julie Sommars', 'Jacques Marin', 'Roy Kinnear', 'Bernard Fox', 'Eric Braeden', 'Xavier Saint-Macary', 'François Lalande', 'Alan Caillou', 'Laurie Main', 'Mike Kulcsar', 'Johnny Haymer', 'Stanley Brock', 'Gérard Jugnot', 'Jean-Marie Proslier', 'Tom McCorrey', 'Lloyd Nelson', 'Jean-Jacques Moreau', 'Yveline Briere', 'Sébastien Floche', 'Madeleine Damien', 'Alain Janey', 'Raoul Delfosse', 'Edward Marcus', 'Dick Warlock', 'Jerry Brutsche', 'Kevin Johnston', 'Bob Harris', 'Carey Loftin', 'Jesse Wayne', 'Bill Erickson', 'Regis Parton', 'Josiane Balasko', 'André Penvern']",0,29000000,5.925
tt0076723,1977,Slap Shot,"['Comedy', 'Drama']",['Universal Pictures'],George Roy Hill,"['Paul Newman', 'Strother Martin', 'Michael Ontkean', 'Jennifer Warren', 'Lindsay Crouse', 'Jerry Houser', 'Andrew Duncan', 'Jeff Carlson', 'Steve Carlson', 'David Hanson', 'Yvon Barrette', 'Allan F. Nicholls', 'Brad Sullivan', 'Stephen Mendillo', 'Yvan Ponton', 'Matthew Cowles', 'Kathryn Walker', 'Melinda Dillon', 'M. Emmet Walsh', 'Swoosie Kurtz', ""Paul D'Amato"", 'Ronald L. Docken', 'Guido Tenesi', 'Jean Rosario Tetreault', 'Christopher Murney', 'Myron Odegaard', 'Ned Dowd', 'Gracie Head', 'Nancy Dowd', 'Larry Block', 'Paul Dooley', 'Susan Kendall Newman']",0,28000000,6.861
tt0076070,1977,The Gauntlet,"['Drama', 'Action', 'Crime', 'Thriller']","['Malpaso Productions', 'Warner Bros. Pictures']",Clint Eastwood,"['Clint Eastwood', 'Sondra Locke', 'Pat Hingle', 'William Prince', 'Bill McKinney', 'Michael Cavanaugh', 'Carole Cook', 'Mara Corday', 'Doug McGrath', 'Jeff Morris', 'Mildred Brion', 'Carver Barnes', 'Rae Sunshine Lee']",5500000,26414658,6.59
tt0077681,1977,The Hills Have Eyes,"['Horror', 'Thriller']",['Blood Relations Co.'],Wes Craven,"['Martin Speer', 'Russ Grieve', 'John Steadman', 'James Whitworth', 'Virginia Vincent', 'Michael Berryman', 'Janus Blythe', 'Lance Gordon', 'Cordy Clark', 'Peter Locke', 'Robert Houston', 'Dee Wallace', 'Suze Lanier-Bramlett']",230000,25000000,6.184
tt0204704,1977,Space Battleship Yamato,"['Action', 'Animation', 'Adventure', 'Science Fiction', 'Drama', 'Romance']",['Office Academy'],Toshio Masuda,"['Gorō Naya', 'Kei Tomiyama', 'Shūsei Nakamura', 'Yoko Asagami', 'Ichiro Nagai', 'Taichiro Hirokawa', 'Takeshi Aono', 'Masatō Ibu', 'Akira Kamiya', 'Kenichi Ogata', 'Takeshi Ôbayashi', 'Akira Kimura', 'Michiko Hirai', 'Osamu Kobayashi', 'Keisuke Yamashita']",0,23000000,8.8
tt0076327,1977,Looking for Mr. Goodbar,['Drama'],['Paramount'],Richard Brooks,"['Diane Keaton', 'Tuesday Weld', 'William Atherton', 'Richard Kiley', 'Richard Gere', 'Alan Feinstein', 'Tom Berenger', 'Priscilla Pointer', 'Laurie Prange', 'Joel Fabiani', 'Julius Harris', 'Richard Bright', 'LeVar Burton', 'Marilyn Coleman', 'Carole Mallory', 'Mary Ann Mallis', 'Jolene Dellenbach', 'Lou Fant', 'Eddie Garrett', 'Alex Courtney', 'Brian Dennehy', 'Richard Venture', 'Robert John Burke', 'Robert Fields', ""Richard O'Brien"", ""Anthony 'Tony' Hawkins"", 'Caren Kaye', 'Dick Spangler', 'Elizabeth Cheshire', 'Marilyn Roberts', 'R.J. Adams', 'Rutanya Alda', 'Bob Harks', 'John Lafferty', 'Bill Willens']",0,22512655,6.4
tt0078346,1978,Superman,"['Science Fiction', 'Action', 'Adventure']","['Dovemead Films', 'Film Export A.G.', 'Warner Bros. Pictures', 'DC Comics']",Richard Donner,"['Marlon Brando', 'Gene Hackman', 'Christopher Reeve', 'Ned Beatty', 'Jackie Cooper', 'Glenn Ford', 'Margot Kidder', ""Jack O'Halloran"", 'Valerie Perrine', 'Maria Schell', 'Terence Stamp', 'Phyllis Thaxter', 'Susannah York', 'Jeff East', 'Marc McClure', 'Sarah Douglas', 'Diane Sherry Case', 'Trevor Howard', 'Harry Andrews', 'Vass Anderson', 'John Hollis', 'James Garbutt', 'Michael Gover', 'David Neal', 'William Russell', 'Penelope Lee', 'John Stuart', 'Alan Cullen', 'Aaron Smolinski', 'Billy J. Mitchell', 'Robert Henderson', 'Larry Lamb', 'John Cassady', 'John F. Parker', 'Harry Scott', 'Ray Evans', 'Miquel Brown', 'Vincent Marzello', 'Benjamin Feitelson', 'Lise Hilboldt', 'Leueen Willoughby', 'Rex Reed', 'Weston Gavin', 'Steve Kahan', 'Ray Hassett', 'Randy Jurgensen', 'Matt Russo', 'Colin Skeaping', 'Bo Rucker', 'Paul Avery', 'David Baxt', 'George Harris II', 'John Cording', 'Oz Clarke', 'Rex Everhart', 'Jayne Tottman', 'Frank Lazarus', 'Brian Protheroe', 'Lawrence Trimble', 'Robert Whelan', 'David Calder', 'Norwich Duff', 'Keith Alexander', 'Michael Ensign', 'Larry Hagman', 'Paul Tuerpe', 'Graham McPherson', 'David Yorston', ""Robert O'Neill"", 'Robert MacLeod', 'John Ratzenberger', 'Alan Tilvern', 'Phil Brown', 'Bill Bailey', 'Burnell Tucker', 'Chief Tug Smith', 'Norman Warwick', 'Chuck Julian', 'Mark Wynter', 'Roy Stevens', 'Noel Neill', 'Kirk Alyn', 'Tony Selby']",55000000,300218018,7.116
tt0077766,1978,Jaws 2,"['Horror', 'Thriller']",['Universal Pictures'],Jeannot Szwarc,"['Roy Scheider', 'Lorraine Gary', 'Murray Hamilton', 'Joseph Mascolo', 'Jeffrey Kramer', 'Collin Wilcox Paxton', 'Ann Dusenberry', 'Mark Gruner', 'Barry Coe', 'Susan French', 'Gary Springer', 'Donna Wilkes', 'Gary Dubin', 'John Dukakis', 'G. Thomas Dunlop', 'Keith Gordon', 'David Elliott', 'Marc Gilpin', 'Billy Van Zandt', 'Martha Swatek', 'Gigi Vorgan', 'Christine Freeman', 'April Gilpin', 'Kathy Wilson']",20000000,187884007,5.964
